from	to
Amikacin	M0020904
Divalproex	M0025874
Amiodarone	M0022595
Divalproex	M0002571
Clomiphene	M0011306
Nitroglycerin	M0006985
Metronidazole	M0019267
Lidocaine	M0022595
Ciprofloxacin	M0007733
Clonazepam	M0019597
Clotrimazole	M0003262
Prednisolone	M0007681
Benzathine penicillin G	M0007678
Sulfadiazine	M0021732
Nicotinamide	M0016099
Doxycycline	M0003245
Griseofulvin	M0021566
Tetracycline	M0002189
Nitrazepam	M000621444
Penicillin G	M0016303
Citalopram	M0006033
Ribavirin	M0022758
Captopril	M0010861
Cyproheptadine	M0019020
Betamethasone	M0008112
Moxifloxacin	M0009553
Diltiazem	M0021006
Methylcobalamin	M0001137
Montelukast	M0019020
Candesartan	M0027729
Fluvastatin	M0502868
Clomipramine	M0015170
Rifampicin	M0012293
Tetracycline	M0020423
Citalopram	M0005797
Oxymetazoline	M0019019
Loperamide	M0006916
Azithromycin	M0002126
Methotrexate	M0010673
Carbamazepine	M0019489
Piroxicam	M0020377
Triamcinolone	M0000484
Dapagliflozin	M0006155
Vardenafil	M0028121
Fluvastatin	M0010818
Fosinopril	M0010859
Phytomenadione	M0000014
Promethazine	M0014105
Tigecycline	M0012292
Finasteride	M0017833
Azathioprine	M0025253
Praziquantel	M0011570
Hyoscyamine	M0014242
Ganciclovir	M0026791
Ofloxacin	M0020423
Conjugated Estrogens	M0013381
Warfarin	M0021432
Moxifloxacin	M0018195
Meropenem	M0027697
Etoposide	M0014314
Hydrocortisone	M0008112
Penicillin V	M0016001
Amantadine	M0006935
Imatinib mesylate	M0002638
Penicillin G	M0006520
Famciclovir	M0025965
Glucosamine	M0020394
Colchicine	M0012640
Efavirenz	M0023997
Sumatriptan	M0013864
Clozapine	M0029660
Ketoconazole	M0014313
Quinidine	M0001926
Ketoconazole	M0003259
Isosorbide Mononitrate	M0009024
Etoposide	M0019433
Sucralfate	M0007753
Clarithromycin	M0017072
Ketoconazole	M0004676
Ofloxacin	M0017900
Ciprofloxacin	M0017835
Minocycline	M0002836
Ofloxacin	M0012059
Eletriptan	M0013864
Gentamicin	M0017955
Cyclophosphamide	M0012865
Sulfasalazine	M0001748
Risperidone	M0019489
Linezolid	M0026097
Baclofen	M0020312
Ertapenem	M0020427
Perindopril erbumine	M0009953
Chlorthalidone	M0014639
Moxifloxacin	M0019393
Clobazam	M0590747
Betaxolol	M0009261
Oxymetazoline	M0019901
Benzathine penicillin G	M0021200
Sertraline	M0015170
Dexamethasone	M0012382
Imatinib mesylate	M0023822
Neomycin	M0026097
Lansoprazole	M0023152
Olanzapine	M0019489
Ursodeoxycholic Acid	M0004241
Esomeprazole	M0025165
Aztreonam	M0018919
Clobetasol	M0008112
Metformin	M0006155
Clomiphene	M0011304
Selegiline	M0019489
Quetiapine	M0002571
Vitamin K	M0011290
Amikacin	M0020423
Amitriptyline	M0006033
Buclizine	M0022844
Clozapine	M0018060
Amphotericin B	M0014313
Selegiline	M0001943
Esomeprazole	M0009980
Triamcinolone	M0019699
Gentamicin	M0024228
Letrozole	M0002910
Hydroxocobalamin	M0017099
Azithromycin	M0025673
Tigecycline	M0026097
Albendazole	M0021726
Conjugated Estrogens	M0013382
Ibuprofen	M0003070
Cefpodoxime Proxetil	M0019901
Moxifloxacin	M0027639
Clomipramine	M0006033
Levofloxacin	M0002126
Oxazepam	M0000652
Moxifloxacin	M0020568
Ofloxacin	M0007560
Amikacin	M0012059
Tigecycline	M0025156
Atazanavir	M0000245
Nortriptyline	M0006033
Voriconazole	M0554477
Penicillin G	M0019393
Lidocaine	M0021001
Lithium carbonate	M0002571
Aztreonam	M0549889
Methylprednisolone	M0014716
Lorazepam	M0018060
Naproxen	M0020377
Theophylline	M0001589
Paroxetine	M0020602
Metoprolol Succinate	M0001926
Desonide	M0008722
Imipramine	M0025297
Orciprenaline	M0001885
Isosorbide Mononitrate	M0005191
Modafinil	M0008254
Conjugated Estrogens	M0002910
Lisinopril	M0006160
Minocycline	M0016945
Fosfestrol	M0017833
Penicillin V	M0006520
Cyclophosphamide	M0014195
Doxycycline	M0019235
Alprazolam	M0025297
Phenylephrine	M0008525
Disopyramide	M0001927
Ropinirole	M0015963
Oxiconazole	M0021566
Sulfadiazine	M0007472
Ibuprofen	M0015751
Itraconazole	M0010434
Ofloxacin	M0005558
Methylprednisolone	M0002404
Pyrazinamide	M0014287
Baclofen	M0014243
Perindopril erbumine	M0027729
Diazepam	M0025297
Tamoxifen	M0002910
Atenolol	M0001180
Pramipexole	M0006033
Oxytetracycline	M0002836
Vitamin A	M0023065
Demeclocycline	M0016945
Kanamycin	M0020423
Tobramycin	M0019666
Famotidine	M0006885
Chloramphenicol	M0019393
Amiloride	M0009953
Cyproheptadine	M0023856
Tizanidine	M0014243
Digoxin	M0009953
Amiodarone	M0001715
Dexamethasone	M0019426
Fluticasone Furoate	M0019020
Mebendazole	M0021941
Nevirapine	M0000245
Cyclophosphamide	M0018961
Lidocaine	M0001715
Tenofovir disoproxil fumarate	M0010470
Tetracycline	M0017926
Folic Acid	M0001134
Meropenem	M0007733
Cyclophosphamide	M0012749
Isosorbide Dinitrate	M0023299
Prednisolone	M0012382
Diclofenac	M0328261
Triamcinolone	M0019014
Triamcinolone	M0022445
Clarithromycin	M0019901
Azithromycin	M0019935
Tamoxifen	M0009717
Meropenem	M0013367
Hydroxyzine	M0020676
Kanamycin	M0012059
Clotrimazole	M0003260
Dexamethasone	M0022844
Triamcinolone	M0020964
Ciprofloxacin	M0017955
Pheniramine	M0022414
Fluorometholone	M0011307
Cefpodoxime Proxetil	M0026097
Doxycycline	M0015434
Glucagon	M0010927
Metoprolol Succinate	M0014340
Warfarin	M0328070
Sitagliptin	M0006155
Metoclopramide	M0009024
Capreomycin	M0022106
Lidocaine	M0015742
Tacrolimus	M0009578
Sulfadiazine	M0021752
Valacyclovir	M0010279
Imipramine	M0015742
Roxithromycin	M0025725
Sucralfate	M0006885
Chloramphenicol	M0020568
Meropenem	M0001610
Triamcinolone	M0008722
Haloperidol Decanoate	M0019489
Fluphenazine	M0019489
Lamivudine	M0000245
Meloxicam	M0001750
Cyproheptadine	M0004652
Bupropion	M0006033
Promethazine	M0014528
Methotrexate	M0005335
Moxifloxacin	M0002147
Nitroglycerin	M0008525
Luliconazole	M0021562
Hyoscyamine	M0020203
Amikacin	M0007392
Gentamicin	M0003806
Fluvastatin	M0023401
Human insulin	M0025687
Octreotide acetate	M0006212
Almotriptan	M0013864
Cyproheptadine	M0014140
Heparin	M0021430
Paroxetine	M0025297
Dexamethasone	M0019014
Tadalafil	M0010865
Tenofovir Alafenamide	M0029244
Acetazolamide	M0000819
Rifampicin	M0025965
Folic Acid	M0008663
Triamcinolone	M0021487
Gentamicin	M0017900
Cyproheptadine	M0017935
Fentanyl	M0015742
Silodosin	M0017830
Moxifloxacin	M0020423
Topiramate	M0007566
Thioridazine	M0019489
Duloxetine	M0001533
Atropine	M0020546
Erythromycin	M0020966
Cholestyramine	M0502868
Tenofovir disoproxil fumarate	M0010210
Methylprednisolone	M0019699
Naphazoline	M0019019
Ketoconazole	M0003261
Prednisolone	M0019699
Clobetasol	M0012283
Metronidazole	M0007393
Amikacin	M0018919
Insulin Lispro	M0006152
Amikacin	M0022373
Azithromycin	M0020568
Cholestyramine	M0010818
Prednisolone	M0019426
Acetazolamide	M0009260
Enoxaparin	M0018126
Demeclocycline	M0022185
Isosorbide Dinitrate	M0009953
Theophylline	M0002967
Sucralfate	M0009015
Meclizine	M0014105
Moxifloxacin	M0012059
Betamethasone	M0006050
Benzathine penicillin G	M0026097
Ursodeoxycholic Acid	M0012640
Verapamil	M0010859
Ethambutol	M0014287
Hydrocortisone	M0009782
Mometasone	M0008112
Isosorbide Dinitrate	M0009024
Linezolid	M0002126
Niacinamide	M0016099
Zoledronic acid	M0002792
Etoposide	M0019437
Gabapentin	M0480692
Triamcinolone	M0006048
Amikacin	M0000230
Haloperidol Decanoate	M0004052
Codeine	M0005255
Metronidazole	M0002126
Itraconazole	M0003262
Bemiparin	M0018126
Levofloxacin	M0018195
Triamcinolone	M0012757
Tobramycin	M0002126
Zinc Carnosine	M0005739
Topiramate	M0007564
Moxifloxacin	M0009740
Dexamethasone	M0014314
Methotrexate	M0020544
Erythromycin	M0022977
Penicillin G	M0020423
Repaglinide	M0006155
Dexamethasone	M0021487
Neomycin	M0002126
Tamoxifen	M0015803
Meloxicam	M0015509
Pantoprazole	M0023152
Warfarin	M0017367
Acyclovir	M0025965
Divalproex	M0000842
Baclofen	M0328309
Neomycin	M0007733
Phytomenadione	M0010925
Chloramphenicol	M0002147
Nicotinamide	M0025176
Fluconazole	M0003262
Chlordiazepoxide	M0000652
Demeclocycline	M0000290
Betamethasone	M0008722
Enoxaparin	M0001182
Methylprednisolone	M0006050
Tetracycline	M0019098
Phytomenadione	M0011290
Phenobarbitone	M0007566
Furazolidone	M0009224
Cyclophosphamide	M0014639
Ribavirin	M0022928
Acetazolamide	M0019597
Risperidone	M0001983
Acyclovir	M0328381
Prednisolone	M0006050
Erythromycin	M0000231
Fluocinolone acetonide	M0017975
Acitretin	M0017975
Kanamycin	M0018919
Hyoscyamine	M0004816
Fenofibrate	M0502868
Naphazoline	M0019901
Clobetasol	M0009782
Naproxen	M0004864
Cholestyramine	M0007479
Timolol	M0009953
Oxytetracycline	M0012059
Methylprednisolone	M0022445
Levofloxacin	M0019393
Tetracycline	M0014307
Magaldrate	M0012016
Doxycycline	M0014307
Rabeprazole	M0009024
Indinavir	M0000245
Sertraline	M0025297
Ciprofloxacin	M0002147
Prednisolone	M0019014
Prednisolone	M0022445
Famciclovir	M0010280
Methotrexate	M0012749
Phenylephrine	M0010927
Adenosine	M0021001
Demeclocycline	M0012812
Cholestyramine	M0006212
Atenolol	M0001926
Fenofibrate	M0010818
Dexamethasone	M0006048
Amphotericin B	M0001850
Ketotifen	M0005017
Tigecycline	M0549889
Netilmicin	M0002126
Heparin	M0021432
Clonazepam	M0019489
Dalteparin	M0001182
Kanamycin	M0000230
Bupropion	M0021604
Insulin Glulisine	M0006155
Prednisolone	M0020964
Sertaconazole	M0021566
Ranitidine	M0007754
Tibolone	M0029082
Erythromycin	M0002126
Penicillin V	M0460785
Chlordiazepoxide	M0001533
Flupenthixol	M0019489
Donepezil	M0000842
Calcium Chloride	M0009938
Hydrocortisone	M0008722
Haloperidol	M0029660
Pramipexole	M0015963
Ciprofloxacin	M0020423
Ethinyl Estradiol	M0017833
Sildenafil	M0028121
Acyclovir	M0010281
Azithromycin	M0004107
Cyclophosphamide	M0019001
Cyclophosphamide	M0025253
Ethinyl Estradiol	M0025370
Amiloride	M0001791
Minocycline	M0018919
Amikacin	M0014287
Dapsone	M0023793
Mercaptopurine	M0502706
Levofloxacin	M0027639
Chlorpromazine	M0010343
Desonide	M0008112
Gemfibrozil	M0010833
Betamethasone	M0019465
Fluorometholone	M0011962
Tolterodine	M0002630
Levofloxacin	M0020568
Lansoprazole	M0006885
Entecavir	M0029244
Atorvastatin	M0010833
Verapamil	M0001927
Clobetasol	M0006046
Candesartan	M0010859
Hyoscyamine	M0019019
Dexlansoprazole	M0007754
Chloramphenicol	M0009740
Ciprofloxacin	M0012059
Naproxen	M0003070
Methylprednisolone	M0014314
Alendronic Acid	M0024020
Dexlansoprazole	M0009024
Hydroxocobalamin	M0001137
Chloroquine	M0012756
Penicillamine	M0005557
Acyclovir	M0029738
Methylphenidate	M0001943
Prednisolone	M0014314
Benzathine penicillin G	M0020966
Meropenem	M0017955
Demeclocycline	M0017926
Valacyclovir	M0010278
Tizanidine	M0014242
Zinc Sulfate	M0008084
Calcium Chloride	M0010891
Azithromycin	M0020423
Norfloxacin	M0005021
Lidocaine	M0006855
Albendazole	M0006960
Chlorthalidone	M0009300
Raloxifene	M0024020
Prednisolone	M0021487
Fluconazole	M0025155
Atropine	M0017099
Escitalopram Oxalate	M0006031
Ergotamine	M0004652
Alendronic Acid	M0015741
Atenolol	M0014340
Albendazole	M0010803
Insulin Glargine	M0006155
Penicillamine	M0012268
Prednisolone	M0005015
Ciprofloxacin	M0022185
Adefovir	M0010210
Haloperidol	M0018060
Moxifloxacin	M0022373
Oxymetazoline	M0004864
Hydrocortisone	M0019465
Aspirin	M0001750
Enalapril	M0007051
Insulin Lispro	M0010824
Moxifloxacin	M0017926
Fluoxetine	M0006031
Insulin Degludec	M0006155
Octreotide acetate	M0016922
Clonazepam	M0006911
Phenylephrine	M0017936
Benzathine penicillin G	M0002845
Cefpodoxime Proxetil	M0007733
Famotidine	M0023152
Magaldrate	M0010264
Insulin Glulisine	M0010824
Hydroxyzine	M0017935
Mefenamic Acid	M0013382
Cinacalcet	M0015932
Kanamycin	M0014287
Nortriptyline	M0007497
Ribavirin	M0029252
Etoposide	M0012749
Citalopram	M0015170
Methylprednisolone	M0006048
Desloratadine	M0019020
Chlorpromazine	M0026010
Zinc Gluconate	M0004864
Pantoprazole	M0007753
Prednisolone	M0006048
Lorazepam	M0011403
Azithromycin	M0009740
Baclofen	M0003888
Metoprolol Succinate	M0021006
Triamcinolone	M0019020
Betamethasone	M0011307
Selegiline	M0006033
Benzathine penicillin G	M0018507
Triamcinolone	M0008112
Pethidine	M0015742
Doxycycline	M0027639
Amitriptyline	M0000522
Etoposide	M0023827
Streptomycin	M0002989
Acarbose	M0006155
Desvenlafaxine	M0006031
Levocetirizine	M0019020
Atomoxetine	M0001943
Danazol	M0007413
Methylprednisolone	M0001885
Mifepristone	M0017499
Zoledronic acid	M0015741
Metronidazole	M0025747
Dexamethasone	M0004792
Prednisolone	M0001885
Fluconazole	M0022373
Nitrazepam	M0334961
Tobramycin	M0019935
Penicillin G	M0018919
Clobetasol	M0019465
Cyclophosphamide	M0012759
Idoxuridine	M0011963
Penicillin G	M0007327
Nevirapine	M0023997
Zinc Sulfate	M0019944
Penicillin G	M0022373
Oxcarbazepine	M0007566
Levofloxacin	M0004107
Lorazepam	M0003634
Valganciclovir	M0005604
Benzathine penicillin G	M0013373
Mebendazole	M0010007
Mefloquine	M0025572
Nortriptyline	M0000522
Cyclophosphamide	M0014699
Chlorpromazine	M0014528
Erythromycin	M0007683
Itraconazole	M0014782
Levosalbutamol	M0002967
Estradiol	M0002910
Glucagon	M0001076
Clarithromycin	M0025165
Oxytetracycline	M0017926
Clarithromycin	M0002126
Hyoscyamine	M0000014
Tenofovir disoproxil fumarate	M0000245
Etoposide	M0021192
Salbutamol	M0002967
Amiloride	M0017271
Hydrocortisone	M0011307
Cyclophosphamide	M0001127
Isosorbide Mononitrate	M0005442
Cholestyramine	M0023401
Erythromycin	M0009553
Clotrimazole	M0014313
Piroxicam	M0020814
Reboxetine	M0006028
Methylprednisolone	M0011307
Norfloxacin	M0002126
Vitamin E	M0000842
Pentazocine	M0015742
Amikacin	M0017955
Diltiazem	M0010859
Methylprednisolone	M0016112
Benzathine penicillin G	M0002126
Methylprednisolone	M0002885
Ciprofloxacin	M0006212
Cefpodoxime Proxetil	M0449414
Rabeprazole	M0025165
Sumatriptan	M0004652
Trimethoprim	M0007733
Citalopram	M0006162
Norfloxacin	M0007733
Aspirin	M0009557
Aztreonam	M0007414
Insulin Degludec	M0010824
Dexamethasone	M0019020
Amphotericin B	M0025746
Octreotide acetate	M0000261
Quetiapine	M0006031
Zinc Sulfate	M0004864
Lamivudine	M0023997
Carbamazepine	M0029642
Valproic Acid	M0029642
Aspirin	M0015509
Imatinib mesylate	M0026741
Metoprolol Succinate	M0022595
Carbamazepine	M0025874
Albendazole	M0026142
Carbamazepine	M0002571
Oxcarbazepine	M0007564
Valproic Acid	M0025874
Valproic Acid	M0002571
Albendazole	M0021941
Streptomycin	M0007393
Calcitriol	M0017975
Terbinafine	M0003259
Quetiapine	M0029660
Glucosamine Sulfate Potassium Chloride	M0020394
Ibuprofen	M0001748
Mebendazole	M0001785
Ciprofloxacin	M0015544
Lovastatin	M0023401
Phenobarbitone	M0010811
Enalapril	M0006160
Ciprofloxacin	M0022373
Darifenacin	M0461241
Minocycline	M0014307
Ertapenem	M0549889
Meropenem	M0002147
Quinine	M0014234
Diclofenac	M0020377
Acyclovir	M0004041
Xylometazoline	M0023869
Ciprofloxacin	M0017926
Cyproheptadine	M0019489
Perindopril erbumine	M0010859
Linezolid	M0027639
Lamivudine	M0010210
Clobetasol	M0011307
Levocetirizine	M0009814
Levofloxacin	M0027697
Sulfadiazine	M0002126
Calcitriol	M0022804
Penicillin G	M0007678
Tetracycline	M0003245
Methimazole	M0021477
Linezolid	M0020568
Risperidone	M0009230
Desonide	M0012283
Baclofen	M0020313
Ibuprofen	M0009557
Ondansetron	M0000661
Propranolol	M0328393
Hyoscyamine	M0021869
Vitamin A	M0015129
Levofloxacin	M0009740
Clobazam	M0019597
Benazepril	M0006160
Streptomycin	M0007733
Methylprednisolone	M0022131
Ethinyl Estradiol	M0029082
Ciprofloxacin	M0008421
Cefpodoxime Proxetil	M0009553
Moxifloxacin	M0002972
Fluoxetine	M0025297
Baclofen	M0021966
Sulfasalazine	M0001750
Prednisolone	M0004792
Morphine	M0015750
Itraconazole	M0025965
Biotin	M0022793
Ofloxacin	M0026097
Chlorpromazine	M0019489
Tobramycin	M0024228
Triamcinolone	M0002404
Fenofibrate	M0023401
Phenylephrine	M0010177
Furazolidone	M0004244
Tizanidine	M0021966
Ciprofloxacin	M0014782
Dexlansoprazole	M0009980
Azithromycin	M0017926
Azithromycin	M0021666
Tibolone	M0001531
Isoniazid	M0022106
Terfenadine	M0567378
Insulin Aspart	M0006152
Finasteride	M0000757
Quetiapine	M0018060
Cyproheptadine	M0002660
Ranitidine	M0020546
Meropenem	M0012059
Ramipril	M0006160
Mebendazole	M0001101
Fluconazole	M0025965
Haloperidol	M0020676
Zinc Oxide	M0023019
Alprazolam	M0006033
Azithromycin	M0022336
Ketoconazole	M0021566
Zolmitriptan	M0013864
Olanzapine	M0002571
Isosorbide Mononitrate	M0009953
Streptomycin	M0022145
Famciclovir	M0010276
Diltiazem	M0001927
Zinc Oxide	M0007049
Praziquantel	M0015338
Doxycycline	M0001315
Sodium Bicarbonate	M0009024
Pyrazinamide	M0022106
Mometasone	M0008722
Acyclovir	M0010280
Meropenem	M0016367
Amantadine	M0011309
Niacinamide	M0025176
Verapamil	M0001926
Itraconazole	M0021567
Carbamazepine	M0018926
Dapsone	M0006048
Erythromycin	M0020568
Desonide	M0009782
Cetirizine	M0022414
Heparin	M0014340
Phenytoin	M0007573
Quinidine	M0001715
Minocycline	M0021752
Nitroglycerin	M0010865
Lurasidone	M0019489
Triamcinolone	M0012283
Heparin	M0017367
Erythromycin	M0024228
Benzathine penicillin G	M0006520
Enalaprilat	M0006160
Oxytetracycline	M0019098
Aspirin	M0015742
Imatinib mesylate	M0012388
Cyclophosphamide	M0015593
Norfloxacin	M0009553
Amiloride	M0010859
Benzathine penicillin G	M0009553
Azathioprine	M0012757
Demeclocycline	M0021752
Lorazepam	M0006033
Hydroxyzine	M0014528
Oxytetracycline	M0014307
Cyclophosphamide	M0014279
Etoposide	M0023956
Diclofenac	M0001748
Moxifloxacin	M0017955
Tibolone	M0334961
Zinc Oxide	M0006050
Erythromycin	M0003985
Theophylline	M0018129
Selegiline	M0015963
Itraconazole	M0020384
Benzathine penicillin G	M0012614
Praziquantel	M0004618
Benazepril	M0027729
Loteprednol etabonate	M0011717
Pyrimethamine	M0025570
Atenolol	M0021006
Sodium Valproate	M0007564
Octreotide acetate	M0015803
Tetracycline	M0020966
Doxycycline	M0020966
Mefloquine	M0025570
Lorazepam	M0001533
Ketoconazole	M0002647
Famotidine	M0022414
Clarithromycin	M0019935
Amphotericin B	M0029826
Nitroglycerin	M0011598
Mometasone	M0019465
Phenylephrine	M0021006
Amikacin	M0003806
Penicillamine	M0010235
Ethambutol	M0014288
Lorazepam	M0007566
Benzathine penicillin G	M0017055
Amantadine	M0006920
Dextromethorphan Hydrobromide	M0005255
Rifampicin	M0022106
Aztreonam	M0002126
Cefpodoxime Proxetil	M0027639
Levofloxacin	M0022373
Rasagiline	M0015963
Nitroglycerin	M0023299
Verapamil	M0014340
Amikacin	M0017900
Ofloxacin	M0015562
Diazepam	M0020463
Metoclopramide	M0029915
Paroxetine	M0006033
Cefpodoxime Proxetil	M0020568
Ramipril	M0027729
Warfarin	M0018126
Digoxin	M0003453
Tobramycin	M0020423
Levofloxacin	M0007733
Dalteparin	M0021430
Chloroquine	M0001750
Ofloxacin	M0005021
Isoniazid	M0014287
Alprazolam	M0000579
Triamcinolone	M0009782
Glucosamine Sulfate Potassium Chloride	M0015509
Penicillin V	M0002103
Aspirin	M0019009
Haloperidol Decanoate	M0009230
Itraconazole	M0012333
Dexamethasone	M0000346
Esomeprazole	M0006885
Sodium Valproate	M0007577
Etoposide	M0002885
Caspofungin	M0014313
Rifampicin	M0002126
Lidocaine	M0007747
Fluocinolone acetonide	M0008112
Nortriptyline	M0001533
Ethinyl Estradiol	M0010905
Vancomycin	M0020423
Linezolid	M0027697
Roxithromycin	M0012293
Erythromycin	M0004107
Benzathine penicillin G	M0019393
Pyrimethamine	M0021732
Captopril	M0007051
Ketoprofen	M0001750
Amphotericin B	M0002647
Lisinopril	M0009953
Miconazole	M0003260
Eszopiclone	M0011403
Amlodipine	M0010859
Lorazepam	M0020463
Metronidazole	M0019666
Indomethacin	M0020377
Prednisolone	M0002404
Atenolol	M0022595
Doxazosin	M0010859
Isosorbide Dinitrate	M0005442
Ethambutol	M0022106
Tetracycline	M0000231
Meropenem	M0018919
Betamethasone	M0012283
Metronidazole	M0009224
Triamcinolone	M0006050
Fluvastatin	M0010833
Meropenem	M0022373
